gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1890671511	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21725932/original.jpg	https://www.inaturalist.org/photos/21725932					2018-07-21T15:02:24Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
1890670445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21350914/original.jpeg	https://www.inaturalist.org/photos/21350914					2018-07-14T20:28:02Z	Will Kuhn		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Kuhn
1890670445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21350929/original.jpeg	https://www.inaturalist.org/photos/21350929					2018-07-14T20:28:27Z	Will Kuhn		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Kuhn
1890670445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21350948/original.jpeg	https://www.inaturalist.org/photos/21350948					2018-07-14T20:28:45Z	Will Kuhn		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Kuhn
1890668319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20226414/original.jpg	https://www.inaturalist.org/photos/20226414					2018-06-08T18:12:59Z	Dwayne Estes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dwayne Estes
1890667805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19798717/original.jpeg	https://www.inaturalist.org/photos/19798717					2018-06-16T18:36:22Z	rudiwb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rudiwb
1890667724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19738412/original.jpg	https://www.inaturalist.org/photos/19738412					2018-06-15T00:10:08Z	jackollis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jackollis
1890667724	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19738408/original.jpg	https://www.inaturalist.org/photos/19738408					2018-06-15T00:10:08Z	jackollis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jackollis
1890667511	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19503135/original.jpeg	https://www.inaturalist.org/photos/19503135					2018-06-11T01:28:26Z	Mark Apgar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Mark Apgar
1890665825	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16817965/original.jpg	https://www.inaturalist.org/photos/16817965					2018-04-29T13:47:09Z	Joey Shaw		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joey Shaw
