gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3399147172	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/163836734/original.jpeg	https://www.inaturalist.org/photos/163836734					2021-10-16T03:49:34Z	Benjamin Burgunder		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Benjamin Burgunder
3398964158	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/163834988/original.jpeg	https://www.inaturalist.org/photos/163834988					2021-10-15T17:26:46Z	Benjamin Burgunder		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Benjamin Burgunder
3398901592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164649611/original.jpg	https://www.inaturalist.org/photos/164649611					2021-10-20T15:46:51Z	Lee Thomas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lee Thomas
3398901592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164648452/original.jpg	https://www.inaturalist.org/photos/164648452					2021-10-20T15:46:51Z	Lee Thomas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lee Thomas
3398818332	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/165983101/original.jpeg	https://www.inaturalist.org/photos/165983101					2021-10-21T04:09:31Z	Ali and Brice		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ali and Brice
3398816843	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/165119901/original.jpeg	https://www.inaturalist.org/photos/165119901					2021-10-23T02:13:37Z	Tom Murray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tom Murray
3398636281	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/164204007/original.jpg	https://www.inaturalist.org/photos/164204007					2021-10-18T13:22:55Z	pg1497		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pg1497
3391695532	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156607079/original.jpg	https://www.inaturalist.org/photos/156607079					2021-09-11T06:28:51Z	hisnameis mitchell		iNaturalist	http://creativecommons.org/licenses/by/4.0/	hisnameis mitchell
3391695532	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/156607087/original.jpg	https://www.inaturalist.org/photos/156607087					2021-09-11T06:28:51Z	hisnameis mitchell		iNaturalist	http://creativecommons.org/licenses/by/4.0/	hisnameis mitchell
3391633636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162065274/original.jpeg	https://www.inaturalist.org/photos/162065274					2021-09-16T21:18:16Z	Ramóna Molnár		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ramóna Molnár
